id_assessment,id_student,date_submitted,is_banked,score
9,1034,31,0,87.4
10,1034,62,0,50.3
11,1034,92,0,74.3
12,1034,247,0,60.9
1,1035,36,0,55.1
2,1035,67,0,58.5
21,1036,33,0,34.5
22,1036,62,0,58.8
23,1036,96,0,51.9
24,1036,239,0,33.2
25,1037,36,0,53.6
26,1037,62,0,63.8
27,1037,89,0,52.7
28,1037,244,0,54.1
1,1038,28,0,94.9
2,1038,58,0,79.0
3,1038,89,0,64.1
4,1038,237,0,83.5
13,1039,31,0,41.0
14,1039,63,0,39.9
15,1039,91,0,63.6
16,1039,240,0,32.6
21,1040,36,0,59.0
22,1040,65,0,66.6
23,1040,94,0,71.5
24,1040,242,0,82.6
17,1041,32,0,37.4
18,1041,62,0,26.7
21,1042,34,0,37.5
9,1043,31,0,57.0
9,1044,31,0,74.9
10,1044,57,0,62.4
11,1044,89,0,87.9
12,1044,239,0,70.2
17,1045,29,0,35.1
5,1046,30,0,81.2
6,1046,60,0,77.3
7,1046,89,0,88.0
8,1046,241,0,64.5
5,1047,37,0,42.4
7,1047,97,0,41.0
17,1048,28,0,46.0
17,1049,27,0,78.0
18,1049,61,0,77.2
19,1049,90,0,64.6
20,1049,240,0,52.8
1,1050,36,0,60.5
2,1050,66,0,74.5
3,1050,89,0,43.9
4,1050,243,0,50.1
13,1051,33,0,74.0
14,1051,64,0,67.2
15,1051,89,0,52.6
16,1051,242,0,68.2
9,1052,33,0,43.6
10,1052,59,0,52.4
13,1053,37,0,55.5
14,1053,59,0,42.2
15,1053,97,0,55.9
16,1053,246,0,59.9
25,1054,37,0,23.3
26,1054,66,0,27.5
1,1055,35,0,49.7
2,1055,59,0,82.6
25,1056,31,0,55.7
26,1056,59,0,66.1
27,1056,92,0,61.0
28,1056,244,0,22.9
13,1057,31,0,69.3
14,1057,57,0,68.6
15,1057,88,0,79.0
16,1057,239,0,62.6
21,1058,35,0,47.3
22,1058,64,0,28.4
23,1058,93,0,52.4
24,1058,242,0,56.7
9,1059,32,0,19.8
10,1059,64,0,35.8
11,1059,89,0,51.3
12,1059,240,0,45.0
9,1060,33,0,38.5
10,1060,64,0,48.7
11,1060,90,0,53.0
12,1060,247,0,46.1
21,1061,27,0,79.1
22,1061,57,0,80.8
23,1061,91,0,62.3
24,1061,240,0,92.2
17,1062,35,0,29.3
18,1062,64,0,64.6
19,1062,90,0,53.3
20,1062,245,0,65.0
5,1063,36,0,63.8
6,1063,62,0,63.7
7,1063,94,0,51.7
8,1063,244,0,76.3
17,1064,27,0,70.3
18,1064,61,0,74.2
19,1064,91,0,72.2
20,1064,240,0,96.3
21,1065,30,0,91.6
22,1065,61,0,67.8
23,1065,91,0,100.0
24,1065,239,0,76.8
9,1066,30,0,79.1
10,1066,57,0,63.9
11,1066,90,0,72.1
12,1066,237,0,76.5
25,1067,30,0,94.6
26,1067,58,0,90.9
27,1067,90,0,96.6
28,1067,239,0,77.8
17,1068,30,0,98.1
18,1068,61,0,59.4
20,1068,240,0,52.8
9,1069,30,0,80.8
10,1069,61,0,85.6
11,1069,88,0,83.1
12,1069,239,0,72.8
1,1070,36,0,23.4
2,1070,59,0,47.3
3,1070,93,0,60.7
4,1070,239,0,51.2
17,1071,31,0,68.9
18,1071,59,0,63.9
19,1071,90,0,75.6
20,1071,241,0,64.3
5,1072,35,0,69.0
6,1072,59,0,14.9
21,1073,28,0,90.9
22,1073,59,0,84.4
23,1073,90,0,66.7
24,1073,237,0,81.1
13,1074,34,0,59.7
13,1075,31,0,56.9
14,1075,64,0,42.4
15,1075,90,0,42.5
16,1075,242,0,57.6
5,1076,30,0,38.3
8,1076,243,0,47.6
17,1077,35,0,39.3
18,1077,65,0,57.3
5,1078,28,0,52.7
6,1078,57,0,74.5
7,1078,87,0,71.7
8,1078,237,0,63.9
9,1079,37,0,64.7
10,1079,60,0,47.1
21,1080,32,0,38.3
25,1081,30,0,75.9
26,1081,59,0,81.3
25,1082,29,0,75.3
26,1082,60,0,77.2
27,1082,91,0,91.0
28,1082,237,0,93.8
25,1083,33,0,44.7
26,1083,65,0,38.9
27,1083,94,0,48.9
28,1083,243,0,35.5
13,1084,27,0,65.2
14,1084,59,0,73.0
5,1085,35,0,46.9
6,1085,67,0,28.2
7,1085,93,0,31.3
8,1085,240,0,50.8
21,1086,35,0,62.9
21,1087,35,0,71.7
22,1087,62,0,59.0
23,1087,95,0,61.8
24,1087,239,0,70.1
25,1088,29,0,69.8
26,1088,59,0,66.7
27,1088,93,0,59.4
28,1088,244,0,49.7
17,1089,36,0,18.7
18,1089,62,0,31.4
19,1089,90,0,60.3
20,1089,245,0,45.5
1,1090,27,0,65.4
2,1090,57,0,59.4
3,1090,89,0,78.4
4,1090,237,0,66.2
13,1091,33,0,60.0
14,1091,65,0,70.1
15,1091,96,0,52.7
16,1091,242,0,48.5
13,1092,27,0,63.3
14,1092,58,0,76.8
15,1092,89,0,83.9
16,1092,241,0,84.0
21,1093,33,0,63.0
22,1093,65,0,56.2
9,1094,33,0,69.3
10,1094,59,0,79.0
11,1094,96,0,65.0
12,1094,244,0,63.2
9,1095,33,0,71.7
10,1095,67,0,53.6
11,1095,90,0,59.9
12,1095,242,0,30.7
1,1096,30,0,65.5
2,1096,59,0,75.2
3,1096,91,0,75.1
4,1096,241,0,85.6
21,1097,34,0,63.3
22,1097,65,0,49.7
23,1097,91,0,76.7
24,1097,245,0,37.7
21,1098,28,0,60.0
22,1098,60,0,70.6
23,1098,87,0,88.8
24,1098,241,0,89.4
1,1099,32,0,74.9
2,1099,63,0,64.6
3,1099,93,0,68.1
4,1099,245,0,52.4
13,1100,36,0,59.7
14,1100,67,0,36.0
15,1100,94,0,42.8
16,1100,246,0,53.0
13,1101,37,0,59.5
13,1102,37,0,72.8
14,1102,59,0,54.3
15,1102,95,0,42.0
16,1102,242,0,52.2
25,1103,31,0,77.5
26,1103,66,0,49.7
27,1103,89,0,73.4
28,1103,244,0,66.5
5,1104,29,0,60.6
6,1104,63,0,54.6
7,1104,96,0,50.3
8,1104,247,0,58.7
9,1105,34,0,54.6
10,1105,61,0,40.3
5,1106,30,0,51.5
6,1106,61,0,70.7
7,1106,91,0,75.8
8,1106,241,0,57.1
5,1107,30,0,57.0
6,1107,62,0,70.4
7,1107,97,0,49.0
25,1108,36,0,68.5
25,1109,27,0,86.0
26,1109,57,0,72.2
27,1109,87,0,69.6
28,1109,241,0,80.4
1,1110,29,0,36.4
2,1110,66,0,68.4
3,1110,94,0,54.5
4,1110,247,0,54.9
17,1111,37,0,62.9
18,1111,65,0,55.2
5,1112,36,0,56.8
5,1113,37,0,44.8
6,1113,65,0,43.5
7,1113,96,0,58.1
8,1113,239,0,28.5
9,1114,30,0,24.5
10,1114,61,0,59.9
11,1114,92,0,48.2
12,1114,243,0,41.3
5,1115,31,0,68.6
13,1116,30,0,64.7
14,1116,60,0,78.6
15,1116,88,0,60.8
16,1116,240,0,66.1
25,1117,31,0,36.0
26,1117,63,0,28.0
27,1117,92,0,45.3
28,1117,247,0,40.0
17,1118,34,0,30.7
21,1119,31,0,54.7
22,1119,67,0,69.2
23,1119,95,0,43.1
24,1119,247,0,56.1
13,1120,27,0,72.4
14,1120,57,0,58.8
15,1120,87,0,96.8
16,1120,237,0,81.0
1,1121,28,0,77.1
2,1121,61,0,68.6
3,1121,87,0,78.1
4,1121,239,0,69.0
1,1122,31,0,52.3
2,1122,59,0,41.1
3,1122,92,0,34.5
4,1122,244,0,54.6
5,1123,34,0,57.5
6,1123,67,0,65.6
7,1123,95,0,38.1
8,1123,246,0,59.4
5,1124,35,0,53.0
6,1124,66,0,59.3
7,1124,97,0,35.0
8,1124,245,0,31.7
21,1125,29,0,82.2
23,1125,87,0,73.0
21,1126,31,0,72.2
22,1126,60,0,48.5
23,1126,87,0,69.1
24,1126,239,0,57.4
21,1127,36,0,61.3
22,1127,60,0,66.1
17,1128,30,0,87.0
18,1128,61,0,93.1
19,1128,88,0,89.2
20,1128,240,0,88.8
13,1129,32,0,74.8
14,1129,62,0,62.8
15,1129,94,0,69.9
16,1129,242,0,64.2
17,1130,27,0,76.2
18,1130,61,0,70.2
19,1130,90,0,78.2
20,1130,237,0,77.1
9,1131,29,0,55.1
10,1131,61,0,66.9
11,1131,97,0,49.1
12,1131,242,0,59.7
17,1132,33,0,82.0
18,1132,61,0,56.8
19,1132,90,0,59.9
20,1132,247,0,55.2
21,1133,33,0,53.1
21,1134,34,0,28.2
22,1134,62,0,45.8
17,1135,30,0,46.5
18,1135,59,0,42.7
19,1135,92,0,40.2
20,1135,243,0,58.9
1,1136,29,0,58.9
2,1136,61,0,70.4
3,1136,90,0,76.7
4,1136,238,0,87.8
21,1137,29,0,65.1
22,1137,60,0,70.8
23,1137,90,0,71.4
24,1137,238,0,64.2
9,1138,30,0,48.5
10,1138,61,0,37.1
11,1138,90,0,72.2
12,1138,243,0,67.6
21,1139,30,0,28.7
22,1139,65,0,38.5
23,1139,96,0,45.6
24,1139,240,0,53.8
13,1140,37,0,62.6
14,1140,67,0,74.7
15,1140,96,0,82.5
16,1140,242,0,62.0
25,1141,33,0,49.3
26,1141,65,0,34.3
9,1142,37,0,30.3
25,1143,33,0,70.5
26,1143,66,0,57.0
27,1143,89,0,79.6
28,1143,240,0,65.0
21,1144,29,0,48.0
22,1144,64,0,42.9
23,1144,93,0,47.0
24,1144,247,0,61.1
9,1145,29,0,64.0
10,1145,59,0,68.9
11,1145,87,0,69.2
12,1145,237,0,74.8
13,1146,33,0,48.0
14,1146,62,0,82.3
15,1146,94,0,84.7
16,1146,247,0,64.6
13,1147,29,0,68.0
14,1147,64,0,65.2
15,1147,92,0,50.1
16,1147,244,0,49.2
21,1148,31,0,73.2
22,1148,57,0,65.7
23,1148,90,0,59.9
24,1148,240,0,73.6
17,1149,30,0,68.1
18,1149,59,0,37.7
19,1149,92,0,67.4
20,1149,244,0,46.1
21,1150,30,0,64.6
9,1151,30,0,65.2
10,1151,60,0,46.5
11,1151,92,0,66.1
12,1151,246,0,46.1
13,1152,32,0,53.7
14,1152,66,0,41.4
15,1152,92,0,48.0
16,1152,239,0,31.1
13,1153,34,0,54.9
14,1153,62,0,32.5
25,1154,28,0,76.6
26,1154,57,0,63.6
27,1154,90,0,70.6
28,1154,237,0,81.7
9,1155,37,0,53.5
10,1155,67,0,51.8
11,1155,92,0,65.3
12,1155,239,0,51.9
17,1156,36,0,56.9
18,1156,65,0,31.9
19,1156,91,0,53.2
20,1156,244,0,68.7
1,1157,32,0,50.7
21,1158,28,0,61.8
22,1158,58,0,67.8
23,1158,91,0,70.9
24,1158,240,0,92.3
9,1159,31,0,67.0
10,1159,60,0,65.6
11,1159,91,0,77.2
12,1159,239,0,80.2
9,1160,30,0,80.2
10,1160,60,0,60.7
11,1160,92,0,38.0
12,1160,239,0,60.3
17,1161,37,0,40.6
18,1161,65,0,26.9
19,1161,95,0,56.2
20,1161,240,0,51.7
13,1162,28,0,69.6
14,1162,59,0,72.3
15,1162,91,0,63.7
16,1162,239,0,85.8
21,1163,35,0,40.6
22,1163,63,0,42.8
13,1164,28,0,64.6
14,1164,57,0,79.7
15,1164,89,0,77.8
16,1164,240,0,63.2
13,1165,30,0,56.9
14,1165,65,0,67.1
15,1165,94,0,71.3
16,1165,247,0,57.2
1,1166,29,0,46.7
2,1166,64,0,39.7
3,1166,92,0,63.9
4,1166,244,0,71.2
1,1167,30,0,60.7
2,1167,63,0,51.6
3,1167,97,0,71.9
4,1167,240,0,74.0
9,1168,29,0,76.3
10,1168,59,0,97.0
11,1168,91,0,96.0
12,1168,237,0,52.9
25,1169,30,0,38.8
25,1170,33,0,28.7
26,1170,67,0,61.6
27,1170,95,0,16.4
28,1170,244,0,42.1
17,1171,30,0,48.7
18,1171,65,0,78.3
19,1171,93,0,48.6
20,1171,247,0,71.6
17,1172,33,0,63.8
18,1172,66,0,49.7
19,1172,92,0,69.4
20,1172,239,0,61.7
9,1173,27,0,74.4
10,1173,58,0,71.0
11,1173,90,0,67.9
12,1173,239,0,83.9
5,1174,33,0,50.9
1,1175,31,0,57.2
2,1175,66,0,60.2
3,1175,94,0,70.7
4,1175,246,0,41.1
9,1176,29,0,64.1
9,1177,33,0,60.9
10,1177,66,0,46.9
11,1177,89,0,19.2
12,1177,239,0,33.3
5,1178,29,0,49.1
5,1179,29,0,73.1
6,1179,59,0,90.3
7,1179,91,0,83.5
8,1179,240,0,70.6
1,1180,28,0,46.2
2,1180,60,0,43.7
3,1180,88,0,70.1
4,1180,241,0,66.9
17,1181,27,0,72.4
18,1181,60,0,68.6
19,1181,91,0,80.7
20,1181,237,0,67.9
25,1182,29,0,69.7
26,1182,60,0,74.5
27,1182,90,0,66.5
28,1182,239,0,72.0
17,1183,34,0,36.8
18,1183,65,0,47.9
19,1183,93,0,49.9
20,1183,241,0,55.8
13,1184,31,0,81.7
14,1184,58,0,66.8
15,1184,89,0,93.4
16,1184,240,0,69.1
9,1185,31,0,56.8
10,1185,63,0,47.2
9,1186,32,0,56.6
10,1186,67,0,52.5
11,1186,93,0,28.2
12,1186,247,0,53.3
1,1187,30,0,65.3
2,1187,59,0,59.7
3,1187,87,0,80.4
4,1187,239,0,67.2
17,1188,36,0,53.9
18,1188,60,0,59.6
19,1188,93,0,52.8
20,1188,247,0,45.7
13,1189,35,0,35.2
1,1190,29,0,57.5
2,1190,65,0,58.5
3,1190,94,0,77.9
4,1190,242,0,69.5
9,1191,28,0,74.1
10,1191,60,0,65.9
11,1191,88,0,63.3
12,1191,237,0,70.6
5,1192,29,0,77.2
6,1192,58,0,84.2
7,1192,88,0,74.3
8,1192,238,0,100.0
5,1193,28,0,63.9
6,1193,60,0,91.3
7,1193,87,0,84.3
8,1193,241,0,80.7
17,1194,31,0,58.4
18,1194,59,0,61.8
19,1194,90,0,86.8
20,1194,237,0,51.1
13,1195,28,0,53.6
14,1195,57,0,68.5
15,1195,90,0,55.2
16,1195,240,0,70.7
17,1196,32,0,58.6
18,1196,59,0,57.5
19,1196,93,0,50.4
20,1196,239,0,29.2
17,1197,31,0,70.3
18,1197,64,0,59.6
19,1197,96,0,50.6
20,1197,245,0,75.8
25,1198,30,0,42.9
26,1198,59,0,65.7
21,1199,30,0,63.2
22,1199,64,0,58.8
23,1199,95,0,52.4
24,1199,242,0,65.8
17,1200,30,0,54.9
18,1200,59,0,74.5
19,1200,91,0,63.3
20,1200,239,0,64.9
25,1201,31,0,45.9
26,1201,67,0,78.8
13,1202,34,0,59.7
25,1203,33,0,31.7
26,1203,66,0,49.6
27,1203,97,0,44.8
28,1203,241,0,36.5
21,1204,30,0,69.7
17,1205,31,0,70.0
18,1205,57,0,58.5
19,1205,87,0,90.6
20,1205,237,0,80.3
25,1206,29,0,47.2
26,1206,66,0,31.3
27,1206,93,0,27.2
28,1206,241,0,27.2
13,1207,27,0,73.9
14,1207,59,0,62.7
15,1207,87,0,71.8
16,1207,240,0,65.6
21,1208,29,0,100.0
22,1208,60,0,75.0
23,1208,91,0,80.9
24,1208,237,0,79.7
5,1209,37,0,79.0
6,1209,67,0,85.7
7,1209,91,0,68.2
8,1209,245,0,61.1
25,1210,28,0,79.2
26,1210,61,0,70.7
27,1210,91,0,71.9
28,1210,237,0,74.4
17,1211,28,0,48.0
18,1211,60,0,97.5
19,1211,88,0,79.7
20,1211,239,0,40.2
21,1212,32,0,45.1
22,1212,64,0,55.0
13,1213,37,0,63.4
16,1213,240,0,54.5
25,1214,31,0,78.4
26,1214,61,0,66.2
27,1214,90,0,58.9
28,1214,241,0,79.1
1,1215,29,0,24.6
2,1215,63,0,28.8
3,1215,90,0,34.6
4,1215,240,0,38.0
1,1216,27,0,78.1
2,1216,59,0,65.6
3,1216,89,0,61.0
4,1216,240,0,65.2
13,1217,27,0,78.6
14,1217,58,0,63.7
15,1217,90,0,86.6
16,1217,239,0,85.9
21,1218,37,0,59.0
22,1218,67,0,40.6
23,1218,96,0,61.2
24,1218,247,0,81.9
21,1219,31,0,48.9
23,1219,92,0,36.6
13,1220,31,0,68.7
14,1220,61,0,86.1
15,1220,89,0,73.5
16,1220,237,0,60.5
17,1221,30,0,60.5
18,1221,57,0,51.0
19,1221,87,0,75.1
20,1221,238,0,56.5
13,1222,31,0,71.5
14,1222,62,0,67.6
15,1222,94,0,31.7
16,1222,243,0,64.6
25,1223,32,0,34.5
26,1223,61,0,27.5
27,1223,94,0,24.3
28,1223,244,0,54.8
17,1224,28,0,80.7
18,1224,60,0,83.2
19,1224,89,0,97.3
20,1224,238,0,65.4
9,1225,34,0,67.5
25,1226,28,0,81.2
26,1226,60,0,83.2
27,1226,91,0,72.1
28,1226,237,0,79.5
1,1227,35,0,27.5
25,1228,30,0,44.4
5,1229,29,0,44.8
6,1229,62,0,45.1
9,1230,27,0,80.5
10,1230,57,0,90.2
11,1230,91,0,73.1
12,1230,240,0,73.8
21,1231,29,0,81.0
22,1231,57,0,73.3
23,1231,87,0,61.8
24,1231,241,0,52.5
21,1232,37,0,25.9
22,1232,64,0,23.4
23,1232,96,0,52.6
24,1232,245,0,39.8
25,1233,29,0,74.1
21,1234,28,0,87.3
22,1234,58,0,89.4
23,1234,89,0,80.6
24,1234,240,0,73.8
17,1235,37,0,53.2
9,1236,27,0,79.2
10,1236,57,0,80.7
11,1236,89,0,66.7
12,1236,237,0,65.0
1,1237,33,0,61.8
4,1237,240,0,65.3
1,1238,30,0,67.7
2,1238,60,0,81.7
3,1238,87,0,91.3
4,1238,238,0,95.4
9,1239,37,0,47.2
10,1239,65,0,66.0
11,1239,91,0,44.4
12,1239,245,0,67.6
1,1240,34,0,57.7
2,1240,66,0,70.3
13,1241,31,0,59.3
14,1241,60,0,54.5
15,1241,89,0,37.7
16,1241,242,0,41.4
21,1242,29,0,53.8
22,1242,61,0,40.4
23,1242,89,0,43.4
24,1242,239,0,32.4
25,1243,35,0,37.9
13,1244,31,0,42.8
14,1244,66,0,41.5
25,1245,34,0,82.5
26,1245,61,0,72.1
27,1245,93,0,46.5
28,1245,245,0,67.4
25,1246,29,0,72.8
26,1246,57,0,83.1
27,1246,88,0,85.2
28,1246,237,0,75.3
25,1247,31,0,55.7
26,1247,63,0,87.4
13,1248,31,0,85.2
14,1248,61,0,60.8
15,1248,91,0,71.5
16,1248,241,0,82.9
9,1249,28,0,81.2
10,1249,60,0,44.6
11,1249,91,0,95.3
12,1249,240,0,88.3
25,1250,30,0,60.2
26,1250,59,0,65.7
27,1250,91,0,52.5
28,1250,241,0,64.5
5,1251,33,0,67.1
6,1251,61,0,59.8
9,1252,29,0,59.4
10,1252,59,0,52.5
11,1252,88,0,55.8
12,1252,237,0,70.1
1,1253,36,0,18.8
2,1253,64,0,41.4
21,1254,35,0,39.2
22,1254,60,0,37.2
23,1254,89,0,65.1
24,1254,247,0,65.0
17,1255,36,0,70.4
19,1255,97,0,68.1
1,1256,34,0,66.9
2,1256,61,0,58.4
3,1256,93,0,65.9
4,1256,247,0,50.4
5,1257,29,0,63.5
6,1257,58,0,63.3
7,1257,91,0,78.1
8,1257,240,0,65.7
13,1258,29,0,47.7
14,1258,59,0,44.0
15,1258,96,0,67.8
16,1258,247,0,58.2
13,1259,31,0,85.7
14,1259,59,0,83.1
15,1259,88,0,99.7
16,1259,238,0,62.7
21,1260,32,0,38.2
5,1261,35,0,73.3
6,1261,61,0,64.0
25,1262,33,0,67.0
26,1262,63,0,51.0
27,1262,97,0,59.9
28,1262,244,0,40.8
13,1263,27,0,65.3
14,1263,57,0,93.9
15,1263,91,0,76.3
16,1263,238,0,79.6
21,1264,28,0,91.7
22,1264,61,0,72.4
23,1264,91,0,88.6
24,1264,241,0,100.0
5,1265,29,0,31.5
6,1265,61,0,56.3
7,1265,97,0,34.8
8,1265,239,0,44.1
1,1266,29,0,32.9
2,1266,62,0,38.0
3,1266,96,0,29.6
4,1266,241,0,31.2
1,1267,36,0,35.4
2,1267,66,0,73.7
3,1267,91,0,50.0
4,1267,247,0,49.6
9,1268,30,0,87.9
10,1268,65,0,77.3
11,1268,90,0,56.5
12,1268,245,0,49.5
25,1269,36,0,52.9
26,1269,65,0,34.9
27,1269,93,0,36.9
28,1269,245,0,36.2
1,1270,32,0,57.0
2,1270,59,0,27.4
3,1270,96,0,69.4
4,1270,242,0,70.9
9,1271,34,0,32.8
1,1272,27,0,76.4
2,1272,57,0,66.0
3,1272,90,0,57.9
4,1272,240,0,55.8
25,1273,32,0,47.0
26,1273,64,0,63.9
27,1273,94,0,57.1
28,1273,239,0,8.5
17,1274,33,0,46.0
20,1274,244,0,46.9
21,1275,27,0,72.3
17,1276,31,0,47.5
18,1276,60,0,72.8
19,1276,94,0,64.1
20,1276,240,0,64.2
17,1277,30,0,62.7
18,1277,61,0,89.0
19,1277,87,0,78.9
20,1277,237,0,75.2
21,1278,37,0,50.4
22,1278,65,0,40.9
23,1278,95,0,42.8
24,1278,247,0,40.0
1,1279,34,0,49.5
2,1279,67,0,52.1
3,1279,93,0,41.9
4,1279,239,0,51.8
25,1280,35,0,20.0
21,1281,31,0,86.8
22,1281,60,0,69.5
23,1281,90,0,42.0
24,1281,242,0,61.5
21,1282,29,0,57.8
22,1282,66,0,50.9
23,1282,96,0,72.5
24,1282,246,0,62.5
9,1283,34,0,43.2
10,1283,67,0,46.9
11,1283,94,0,57.7
12,1283,241,0,29.8
21,1284,29,0,54.0
9,1285,36,0,54.9
10,1285,62,0,56.6
1,1286,32,0,64.8
2,1286,63,0,34.1
3,1286,96,0,39.0
4,1286,247,0,49.6
25,1287,36,0,59.3
26,1287,65,0,33.6
27,1287,96,0,50.6
5,1288,37,0,32.8
6,1288,61,0,52.6
7,1288,97,0,36.7
8,1288,244,0,64.5
1,1289,31,0,41.4
17,1290,27,0,77.7
18,1290,61,0,56.7
19,1290,89,0,57.6
20,1290,238,0,82.6
5,1291,32,0,60.1
6,1291,66,0,68.3
7,1291,95,0,70.8
8,1291,246,0,65.4
25,1292,31,0,53.1
26,1292,64,0,41.5
27,1292,91,0,43.8
28,1292,245,0,40.3
13,1293,33,0,51.2
14,1293,62,0,52.9
15,1293,92,0,36.1
16,1293,243,0,29.7
1,1294,30,0,45.4
25,1295,28,0,75.4
26,1295,60,0,98.8
27,1295,87,0,82.8
28,1295,240,0,82.5
13,1296,32,0,45.2
14,1296,61,0,56.2
15,1296,94,0,88.7
16,1296,239,0,55.7
5,1297,33,0,51.8
6,1297,63,0,67.0
7,1297,95,0,78.0
8,1297,244,0,72.4
17,1298,32,0,47.7
13,1299,37,0,45.9
14,1299,66,0,43.0
15,1299,96,0,48.0
16,1299,239,0,55.4
1,1300,31,0,72.2
2,1300,60,0,83.5
3,1300,87,0,72.0
4,1300,238,0,78.3
21,1301,29,0,49.7
22,1301,60,0,58.9
23,1301,96,0,38.5
24,1301,239,0,50.2
9,1302,31,0,68.7
10,1302,60,0,93.9
11,1302,89,0,80.4
12,1302,238,0,75.5
17,1303,36,0,51.4
18,1303,60,0,49.7
19,1303,97,0,52.8
20,1303,243,0,39.6
25,1304,36,0,65.8
26,1304,59,0,55.7
27,1304,90,0,75.4
28,1304,244,0,52.0
17,1305,27,0,81.6
18,1305,58,0,63.9
19,1305,91,0,70.0
20,1305,241,0,42.8
17,1306,33,0,46.7
18,1306,62,0,44.1
19,1306,95,0,47.8
20,1306,242,0,60.0
5,1307,29,0,58.4
5,1308,27,0,69.4
6,1308,58,0,67.7
7,1308,90,0,85.2
8,1308,241,0,71.6
9,1309,28,0,59.4
10,1309,57,0,82.2
11,1309,91,0,100.0
12,1309,238,0,90.0
21,1310,29,0,86.2
22,1310,60,0,73.0
23,1310,91,0,79.0
24,1310,239,0,76.3
13,1311,29,0,47.7
14,1311,61,0,74.3
9,1312,29,0,51.9
10,1312,59,0,82.9
11,1312,89,0,63.3
12,1312,237,0,42.8
21,1313,31,0,45.8
22,1313,62,0,46.6
23,1313,94,0,54.4
24,1313,244,0,31.2
21,1314,28,0,64.6
22,1314,60,0,86.3
23,1314,90,0,87.4
24,1314,239,0,73.0
25,1315,32,0,41.3
26,1315,63,0,46.9
28,1315,244,0,58.5
9,1316,30,0,79.9
10,1316,59,0,78.7
11,1316,89,0,62.8
12,1316,239,0,94.1
17,1317,29,0,72.6
18,1317,67,0,57.1
19,1317,89,0,48.7
20,1317,243,0,66.7
17,1318,37,0,56.0
18,1318,66,0,44.4
19,1318,95,0,60.1
20,1318,247,0,42.2
13,1319,31,0,53.7
14,1319,67,0,39.2
9,1320,29,0,60.8
10,1320,57,0,66.8
11,1320,89,0,100.0
12,1320,239,0,73.2
1,1321,32,0,27.2
2,1321,67,0,19.0
3,1321,90,0,45.2
4,1321,243,0,23.1
5,1322,29,0,44.8
6,1322,58,0,63.3
7,1322,90,0,82.6
8,1322,240,0,87.2
13,1323,28,0,83.5
14,1323,57,0,79.5
15,1323,90,0,69.4
16,1323,240,0,83.9
25,1324,31,0,91.1
26,1324,59,0,85.6
27,1324,87,0,74.6
28,1324,238,0,62.8
25,1325,27,0,70.1
26,1325,60,0,100.0
27,1325,88,0,84.8
28,1325,240,0,85.7
5,1326,30,0,80.2
6,1326,58,0,82.1
7,1326,88,0,89.9
8,1326,238,0,76.0
17,1327,36,0,45.9
18,1327,63,0,54.6
19,1327,92,0,28.6
20,1327,240,0,51.0
1,1328,37,0,40.9
2,1328,63,0,78.2
3,1328,90,0,69.8
4,1328,246,0,68.4
17,1329,29,0,67.3
18,1329,58,0,75.8
19,1329,88,0,100.0
20,1329,237,0,81.0
9,1330,33,0,53.5
11,1330,94,0,58.1
13,1331,36,0,63.6
14,1331,62,0,52.2
15,1331,97,0,79.7
16,1331,246,0,64.7
21,1332,35,0,76.7
22,1332,59,0,72.9
9,1333,32,0,67.9
10,1333,61,0,34.4
11,1333,90,0,55.1
12,1333,240,0,52.1
21,1334,30,0,57.6
13,1335,30,0,18.1
25,1336,27,0,70.5
26,1336,60,0,87.6
27,1336,88,0,92.0
28,1336,238,0,80.3
17,1337,37,0,78.7
18,1337,64,0,69.9
19,1337,95,0,44.8
20,1337,246,0,40.1
9,1338,31,0,46.1
10,1338,64,0,61.2
11,1338,93,0,70.2
12,1338,246,0,82.3
21,1339,31,0,59.4
9,1340,31,0,59.4
10,1340,60,0,71.0
11,1340,88,0,82.4
12,1340,241,0,64.1
13,1341,32,0,71.6
14,1341,61,0,58.0
1,1342,30,0,87.2
2,1342,59,0,64.3
3,1342,91,0,67.0
4,1342,241,0,56.4
1,1343,29,0,76.9
17,1344,29,0,26.9
18,1344,61,0,30.4
19,1344,90,0,44.0
20,1344,244,0,31.7
5,1345,29,0,31.1
25,1346,31,0,48.7
26,1346,63,0,69.6
27,1346,93,0,74.1
28,1346,242,0,66.4
21,1347,37,0,79.3
22,1347,59,0,63.7
23,1347,91,0,42.9
24,1347,240,0,61.6
17,1348,30,0,56.8
18,1348,59,0,40.8
19,1348,87,0,49.5
20,1348,241,0,70.4
21,1349,30,0,89.4
22,1349,57,0,79.8
23,1349,87,0,59.5
24,1349,237,0,77.0
17,1350,31,0,59.4
18,1350,60,0,61.9
19,1350,96,0,84.8
20,1350,247,0,67.4
1,1351,32,0,60.9
2,1351,65,0,40.5
3,1351,89,0,53.2
4,1351,242,0,62.8
9,1352,30,0,29.6
10,1352,65,0,61.2
11,1352,90,0,41.3
12,1352,240,0,33.1
13,1353,29,0,50.3
14,1353,64,0,42.8
15,1353,97,0,69.6
16,1353,240,0,34.1
25,1354,29,0,34.9
26,1354,60,0,61.9
5,1355,29,0,69.5
6,1355,64,0,49.6
7,1355,90,0,79.3
8,1355,242,0,59.6
13,1356,35,0,67.6
14,1356,61,0,43.7
15,1356,94,0,51.0
16,1356,244,0,53.2
9,1357,29,0,56.0
10,1357,65,0,32.3
11,1357,92,0,33.7
12,1357,241,0,55.2
